id,naslov,leto,leto-zacetek,leto-konec,zasluzek,glasovi,dolzina,metascore,oznaka,opis,ocena,igralci,zanri
5638642,The Ritual,2017,2017,2017,,88621,94,57,,"A group of old college friends reunite for a trip to a forest in Sweden, Northern Europe, but encounter a menacing presence there stalking them.",6.3,"[{'id': 1245863, 'ime': 'Rafe Spall'}, {'id': 2468782, 'ime': 'Arsher Ali'}, {'id': 1674947, 'ime': 'Robert James-Collier'}, {'id': 873744, 'ime': 'Sam Troughton'}]","['Horror', 'Mystery', 'Thriller']"
2679042,Hitman: agent 47,2015,2015,2015,22467450,88591,96,28,R,An assassin teams up with a woman to help her find her father and uncover the mysteries of her ancestry.,5.7,"[{'id': 1670029, 'ime': 'Rupert Friend'}, {'id': 3799669, 'ime': 'Hannah Ware'}, {'id': 704270, 'ime': 'Zachary Quinto'}, {'id': 1354, 'ime': 'Ciarán Hinds'}]","['Action', 'Crime', 'Thriller']"
86541,Videodrome,1983,1983,1983,2120439,88538,87,60,,A programmer at a TV station that specializes in adult entertainment searches for the producers of a dangerous and bizarre broadcast.,7.2,"[{'id': 249, 'ime': 'James Woods'}, {'id': 1323, 'ime': 'Debbie Harry'}, {'id': 810500, 'ime': 'Sonja Smits'}, {'id': 245356, 'ime': 'Peter Dvorsky'}]","['Horror', 'Sci-Fi', 'Thriller']"
464154,Piranha 3D,2010,2010,2010,25003155,88526,88,53,R,"After a sudden underwater tremor sets free scores of the prehistoric man-eating fish, an unlikely group of strangers must band together to stop themselves from becoming fish food for the area's new razor-toothed residents.",5.4,"[{'id': 223, 'ime': 'Elisabeth Shue'}, {'id': 5278, 'ime': ""Jerry O'Connell""}, {'id': 377, 'ime': 'Richard Dreyfuss'}, {'id': 609, 'ime': 'Ving Rhames'}]","['Comedy', 'Fantasy', 'Horror']"
452625,Prezakonske zdrahe,2007,2007,2007,34925283,88499,101,19,R,"In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love.",5.6,"[{'id': 176981, 'ime': 'Dane Cook'}, {'id': 4695, 'ime': 'Jessica Alba'}, {'id': 283945, 'ime': 'Dan Fogler'}, {'id': 1161069, 'ime': 'Connor Price'}]","['Comedy', 'Romance']"
1440292,Submarine,2010,2010,2010,466702,88451,97,76,R,"15-year-old Oliver Tate has two objectives: To lose his virginity before his next birthday, and to extinguish the flame between his mother and an ex-lover who has resurfaced in her life.",7.3,"[{'id': 1064292, 'ime': 'Craig Roberts'}, {'id': 1020089, 'ime': 'Sally Hawkins'}, {'id': 175916, 'ime': 'Paddy Considine'}, {'id': 852965, 'ime': 'Noah Taylor'}]","['Comedy', 'Drama', 'Romance']"
230838,Sladki november,2001,2001,2001,25288103,88415,119,27,PG-13,"A workaholic executive, and an unconventional woman agree to a personal relationship for a short period. In this short period she changes his life.",6.7,"[{'id': 206, 'ime': 'Keanu Reeves'}, {'id': 234, 'ime': 'Charlize Theron'}, {'id': 5042, 'ime': 'Jason Isaacs'}, {'id': 314524, 'ime': 'Greg Germann'}]","['Drama', 'Romance']"
1648179,Odstekani profesor,2012,2012,2012,45290318,88328,105,40,PG,A high-school biology teacher looks to become a successful mixed martial arts fighter in an effort to raise money to prevent extracurricular activities from being axed at his cash-strapped school.,6.4,"[{'id': 416673, 'ime': 'Kevin James'}, {'id': 161, 'ime': 'Salma Hayek'}, {'id': 1857, 'ime': 'Henry Winkler'}, {'id': 314524, 'ime': 'Greg Germann'}]","['Action', 'Comedy', 'Sport']"
118480,Zvezdna vrata,1997–2007,1997,2007,,88290,44,,,"A secret military team, SG-1, is formed to explore other planets through the recently discovered Stargates.",8.4,"[{'id': 760, 'ime': 'Richard Dean Anderson'}, {'id': 788218, 'ime': 'Michael Shanks'}, {'id': 850102, 'ime': 'Amanda Tapping'}, {'id': 431895, 'ime': 'Christopher Judge'}]","['Action', 'Adventure', 'Drama']"
274812,Secretary,2002,2002,2002,4059680,88280,107,63,R,"A young woman, recently released from a mental hospital, gets a job as a secretary to a demanding lawyer, where their employer-employee relationship turns into a sexual, sadomasochistic one.",7.0,"[{'id': 652, 'ime': 'James Spader'}, {'id': 350454, 'ime': 'Maggie Gyllenhaal'}, {'id': 1111, 'ime': 'Jeremy Davies'}, {'id': 690, 'ime': 'Lesley Ann Warren'}]","['Comedy', 'Drama', 'Romance']"
498353,Hostel: Part II,2007,2007,2007,17609452,88275,94,46,R,"Three American college students studying abroad are lured to a Slovakian hostel, and discover the grim reality behind it.",5.5,"[{'id': 314514, 'ime': 'Lauren German'}, {'id': 525, 'ime': 'Heather Matarazzo'}, {'id': 5313, 'ime': 'Bijou Phillips'}, {'id': 58372, 'ime': 'Roger Bart'}]",['Horror']
862856,Posladki zla,2007,2007,2007,,88197,82,,R,"Five interwoven stories that occur on Halloween: An everyday high school principal has a secret life as a serial killer; a college virgin might have just met the guy for her; a group of teenagers pull a mean prank; a woman who loathes the night has to contend with her holiday-obsessed husband; and a mean old man meets his match with a demonic, supernatural trick-or-treater.",6.8,"[{'id': 1593, 'ime': 'Anna Paquin'}, {'id': 4051, 'ime': 'Brian Cox'}, {'id': 48414, 'ime': 'Dylan Baker'}, {'id': 1468674, 'ime': 'Rochelle Aytes'}]","['Comedy', 'Horror']"
107144,Napihnjenci 2,1993,1993,1993,38911970,87970,86,64,PG-13,"""Rambo"" parody in which Topper Harley leads a rescue team into Iraq to save Iraqi war prisoners and all of their previous rescue teams.",6.6,"[{'id': 221, 'ime': 'Charlie Sheen'}, {'id': 978, 'ime': 'Lloyd Bridges'}, {'id': 420, 'ime': 'Valeria Golino'}, {'id': 1077, 'ime': 'Richard Crenna'}]","['Action', 'Comedy']"
76786,Suspiria,1977,1977,1977,,87962,99,79,,An American newcomer to a prestigious German ballet academy comes to realize that the school is a front for something sinister amid a series of grisly murders.,7.4,"[{'id': 363888, 'ime': 'Jessica Harper'}, {'id': 143743, 'ime': 'Stefania Casini'}, {'id': 117885, 'ime': 'Flavio Bucci'}, {'id': 98395, 'ime': 'Miguel Bosé'}]",['Horror']
327437,Okoli sveta v 80 dneh,2004,2004,2004,24008137,87884,120,49,PG,"To win a bet, an eccentric British inventor, beside his Chinese valet and an aspiring French artist, embarks on a trip full of adventures and dangers around the world in exactly eighty days.",5.9,"[{'id': 329, 'ime': 'Jackie Chan'}, {'id': 176869, 'ime': 'Steve Coogan'}, {'id': 980, 'ime': 'Jim Broadbent'}, {'id': 870, 'ime': 'Kathy Bates'}]","['Action', 'Adventure', 'Comedy']"
6911608,Mamma Mia! Here We Go Again,2018,2018,2018,120634935,87849,114,60,PG-13,"Five years after the events of Mamma Mia! (2008), Sophie prepares for the grand reopening of the Hotel Bella Donna as she learns more about her mother's past.",6.6,"[{'id': 4141252, 'ime': 'Lily James'}, {'id': 1086543, 'ime': 'Amanda Seyfried'}, {'id': 658, 'ime': 'Meryl Streep'}, {'id': 333, 'ime': 'Cher'}]","['Comedy', 'Musical', 'Romance']"
383028,Prispodoba,2008,2008,2008,3081925,87811,124,67,R,"A theatre director struggles with his work, and the women in his life, as he creates a life-size replica of New York City inside a warehouse as part of his new play.",7.6,"[{'id': 450, 'ime': 'Philip Seymour Hoffman'}, {'id': 608090, 'ime': 'Samantha Morton'}, {'id': 931329, 'ime': 'Michelle Williams'}, {'id': 1416, 'ime': 'Catherine Keener'}]",['Drama']
106220,Pri Addamsovih 2,1993,1993,1993,48919043,87794,94,61,PG-13,"The Addams Family try to rescue their beloved Uncle Fester from his gold-digging new love, a black widow named Debbie.",6.8,"[{'id': 1378, 'ime': 'Anjelica Huston'}, {'id': 471, 'ime': 'Raul Julia'}, {'id': 502, 'ime': 'Christopher Lloyd'}, {'id': 349, 'ime': 'Joan Cusack'}]","['Comedy', 'Fantasy']"
1322269,Avgust: okrozje Osage,2013,2013,2013,37738503,87774,121,58,R,"A look at the lives of the strong-willed women of the Weston family, whose paths have diverged until a family crisis brings them back to the Oklahoma house they grew up in, and to the dysfunctional woman who raised them.",7.2,"[{'id': 658, 'ime': 'Meryl Streep'}, {'id': 551, 'ime': 'Dermot Mulroney'}, {'id': 210, 'ime': 'Julia Roberts'}, {'id': 496, 'ime': 'Juliette Lewis'}]","['Comedy', 'Drama']"
388629,One Piece: Wan pîsu,1999–,1999,2022,,87668,24,,,"Follows the adventures of Monkey D. Luffy and his pirate crew in order to find the greatest treasure ever left by the legendary Pirate, Gold Roger. The famous mystery treasure named ""One Piece"".",8.8,"[{'id': 849028, 'ime': 'Mayumi Tanaka'}, {'id': 65292, 'ime': 'Tony Beck'}, {'id': 5719834, 'ime': 'Laurent Vernin'}, {'id': 645500, 'ime': 'Akemi Okamura'}]","['Animation', 'Action', 'Adventure']"
166896,The Straight Story,1999,1999,1999,6203044,87466,112,86,,An old man makes a long journey by lawnmower to mend his relationship with an ill brother.,8.0,"[{'id': 2070, 'ime': 'Richard Farnsworth'}, {'id': 651, 'ime': 'Sissy Spacek'}, {'id': 1886964, 'ime': 'Jane Galloway Heitz'}, {'id': 139388, 'ime': 'Joseph A. Carpenter'}]","['Biography', 'Drama']"
821640,Vse moje bivse,2009,2009,2009,55250026,87458,115,34,PG-13,"While attending his brother's wedding, a serial womanizer is haunted by the ghosts of his past girlfriends.",5.8,"[{'id': 190, 'ime': 'Matthew McConaughey'}, {'id': 4950, 'ime': 'Jennifer Garner'}, {'id': 1297015, 'ime': 'Emma Stone'}, {'id': 140, 'ime': 'Michael Douglas'}]","['Comedy', 'Fantasy', 'Romance']"
132477,Oktobrsko nebo,1999,1999,1999,32481825,87422,108,71,PG,"The true story of Homer Hickam, a coal miner's son who was inspired by the first Sputnik launch to take up rocketry against his father's wishes.",7.8,"[{'id': 350453, 'ime': 'Jake Gyllenhaal'}, {'id': 177933, 'ime': 'Chris Cooper'}, {'id': 368, 'ime': 'Laura Dern'}, {'id': 654104, 'ime': 'Chris Owen'}]","['Biography', 'Drama', 'Family']"
115963,Carovnice,1996,1996,1996,24881000,87421,101,55,R,"A newcomer to a Catholic prep high school falls in with a trio of outcast teenage girls who practice witchcraft, and they all soon conjure up various spells and curses against those who anger them.",6.4,"[{'id': 677, 'ime': 'Robin Tunney'}, {'id': 103, 'ime': 'Fairuza Balk'}, {'id': 117, 'ime': 'Neve Campbell'}, {'id': 874086, 'ime': 'Rachel True'}]","['Drama', 'Fantasy', 'Horror']"
1865718,Gravity Falls,2012–2016,2012,2016,,87416,23,,,"Twin siblings Dipper and Mabel Pines spend the summer at their great-uncle's tourist trap in the enigmatic Gravity Falls, Oregon.",8.9,"[{'id': 728762, 'ime': 'Jason Ritter'}, {'id': 3229215, 'ime': 'Alex Hirsch'}, {'id': 1102891, 'ime': 'Kristen Schaal'}, {'id': 4802, 'ime': 'Linda Cardellini'}]","['Animation', 'Action', 'Adventure']"
17925,General,1926,1926,1926,1033895,87374,67,,,"After being rejected by the Confederate military, not realizing it was due to his crucial civilian role, an engineer must single-handedly recapture his beloved locomotive after it is seized by Union spies and return it through enemy lines.",8.1,"[{'id': 36, 'ime': 'Buster Keaton'}, {'id': 533045, 'ime': 'Marion Mack'}, {'id': 147070, 'ime': 'Glen Cavender'}, {'id': 267650, 'ime': 'Jim Farley'}]","['Action', 'Adventure', 'Comedy']"
367110,"Swades: We, the People",2004,2004,2004,1223240,87369,210,,,A successful Indian scientist returns to an Indian village to take his nanny to America with him and in the process rediscovers his roots.,8.2,"[{'id': 451321, 'ime': 'Shah Rukh Khan'}, {'id': 1539666, 'ime': 'Gayatri Joshi'}, {'id': 1584145, 'ime': 'Kishori Ballal'}, {'id': 1587122, 'ime': 'Smith Seth'}]","['Drama', 'Musical']"
1462059,Falling Skies,2011–2015,2011,2015,,87356,42,,,Survivors of an alien attack on earth gather together to fight for their lives and fight back.,7.2,"[{'id': 1864, 'ime': 'Noah Wyle'}, {'id': 2397366, 'ime': 'Drew Roy'}, {'id': 2684485, 'ime': 'Maxim Knight'}, {'id': 1599, 'ime': 'Will Patton'}]","['Action', 'Adventure', 'Drama']"
119137,Raztreseni profesor,1997,1997,1997,92977226,87343,93,37,PG,"An absent-minded professor discovers ""flubber,"" a rubber-like super-bouncy substance.",5.3,"[{'id': 245, 'ime': 'Robin Williams'}, {'id': 1315, 'ime': 'Marcia Gay Harden'}, {'id': 1520, 'ime': 'Christopher McDonald'}, {'id': 505971, 'ime': 'Ted Levine'}]","['Comedy', 'Family', 'Sci-Fi']"
472181,Smrkci,2011,2011,2011,142614158,87339,103,30,PG,"When the evil wizard Gargamel chases the tiny blue Smurfs out of their village, they tumble from their magical world into New York City.",5.4,"[{'id': 279, 'ime': 'Hank Azaria'}, {'id': 2953537, 'ime': 'Katy Perry'}, {'id': 5565, 'ime': 'Jonathan Winters'}, {'id': 439, 'ime': 'Neil Patrick Harris'}]","['Animation', 'Adventure', 'Comedy']"
69293,Solaris,1972,1972,1972,,87324,167,90,,A psychologist is sent to a station orbiting a distant planet in order to discover what has caused the crew to go insane.,8.1,"[{'id': 94081, 'ime': 'Natalya Bondarchuk'}, {'id': 52023, 'ime': 'Donatas Banionis'}, {'id': 433525, 'ime': 'Jüri Järvet'}, {'id': 245367, 'ime': 'Vladislav Dvorzhetskiy'}]","['Drama', 'Mystery', 'Sci-Fi']"
48545,Upornik brez razloga,1955,1955,1955,,87321,111,89,,"A rebellious young man with a troubled past comes to a new town, finding friends and enemies.",7.7,"[{'id': 15, 'ime': 'James Dean'}, {'id': 81, 'ime': 'Natalie Wood'}, {'id': 543, 'ime': 'Sal Mineo'}, {'id': 822, 'ime': 'Jim Backus'}]",['Drama']
151738,Prvi poljub,1999,1999,1999,55474756,87302,107,60,PG-13,A newspaper reporter enrolls in high school as part of research for a story.,6.1,"[{'id': 106, 'ime': 'Drew Barrymore'}, {'id': 274, 'ime': 'David Arquette'}, {'id': 890232, 'ime': 'Michael Vartan'}, {'id': 788340, 'ime': 'Molly Shannon'}]","['Comedy', 'Drama', 'Romance']"
498399,Mafijske noci,2007,2007,2007,28563179,87195,117,59,R,A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen.,6.8,"[{'id': 1618, 'ime': 'Joaquin Phoenix'}, {'id': 242, 'ime': 'Mark Wahlberg'}, {'id': 578949, 'ime': 'Eva Mendes'}, {'id': 387773, 'ime': 'Danny Hoch'}]","['Action', 'Crime', 'Drama']"
1263670,Noro srce,2009,2009,2009,39462438,87120,112,83,R,A faded country music musician is forced to reassess his dysfunctional life during a doomed romance that also inspires him.,7.2,"[{'id': 313, 'ime': 'Jeff Bridges'}, {'id': 350454, 'ime': 'Maggie Gyllenhaal'}, {'id': 268199, 'ime': 'Colin Farrell'}, {'id': 443856, 'ime': 'James Keane'}]","['Drama', 'Music', 'Romance']"
252076,Zgodilo se je na Manhattnu,2002,2002,2002,94011225,87080,105,45,PG-13,"A Senatorial candidate falls for a hotel maid, thinking she is a socialite, when he sees her trying on a wealthy woman's dress.",5.3,"[{'id': 182, 'ime': 'Jennifer Lopez'}, {'id': 146, 'ime': 'Ralph Fiennes'}, {'id': 1670, 'ime': 'Natasha Richardson'}, {'id': 1804, 'ime': 'Stanley Tucci'}]","['Comedy', 'Drama', 'Romance']"
2481498,Cista zloba,2019,2019,2019,,87036,110,52,R,"A chronicle of the crimes of Ted Bundy from the perspective of Liz, his longtime girlfriend, who refused to believe the truth about him for years.",6.7,"[{'id': 2934314, 'ime': 'Lily Collins'}, {'id': 1374980, 'ime': 'Zac Efron'}, {'id': 1494168, 'ime': 'Angela Sarafyan'}, {'id': 7413281, 'ime': 'Sydney Vollmer'}]","['Biography', 'Crime', 'Drama']"
118928,Dantejev vrh,1997,1997,1997,67127760,87021,108,43,PG-13,"A vulcanologist arrives at a countryside town recently named the second most desirable place to live in America, and discovers that the long dormant volcano, Dante's Peak, may wake up at any moment.",6.0,"[{'id': 112, 'ime': 'Pierce Brosnan'}, {'id': 157, 'ime': 'Linda Hamilton'}, {'id': 808603, 'ime': 'Jamie Renée Smith'}, {'id': 284158, 'ime': 'Jeremy Foley'}]","['Action', 'Adventure', 'Thriller']"
64757,V službi njenega veličanstva,1969,1969,1969,22800000,86984,142,61,PG,James Bond woos a mob boss' daughter and goes undercover to uncover the true reason for Ernst Stavro Blofeld's allergy research in the Swiss Alps involving beautiful women from around the world.,6.7,"[{'id': 493872, 'ime': 'George Lazenby'}, {'id': 1671, 'ime': 'Diana Rigg'}, {'id': 1699, 'ime': 'Telly Savalas'}, {'id': 275213, 'ime': 'Gabriele Ferzetti'}]","['Action', 'Adventure', 'Thriller']"
1568921,Kari-gurashi no Arietti,2010,2010,2010,19202743,86972,94,80,,"The Clock family are four-inch-tall people who live anonymously in another family's residence, borrowing simple items to make their home. Life changes for the Clocks when their teenage daughter, Arrietty, is discovered.",7.6,"[{'id': 688132, 'ime': 'Amy Poehler'}, {'id': 4715, 'ime': 'Will Arnett'}, {'id': 1541331, 'ime': 'Mirai Shida'}, {'id': 1126340, 'ime': 'Ryûnosuke Kamiki'}]","['Animation', 'Adventure', 'Family']"
1385867,Odstekana kifeljca,2010,2010,2010,44875481,86928,107,31,R,"Jimmy's rare baseball card is robbed. Since it's his only hope to pay for his daughter's upcoming wedding, he recruits his cop partner Paul to track down the robber, a memorabilia-obsessed gangster.",5.6,"[{'id': 246, 'ime': 'Bruce Willis'}, {'id': 605079, 'ime': 'Tracy Morgan'}, {'id': 380022, 'ime': 'Juan Carlos Hernández'}, {'id': 2474064, 'ime': 'Cory Fernandez'}]","['Action', 'Comedy', 'Crime']"
817177,Pot do ljubezni,2010,2010,2010,1752214,86927,90,45,PG,Two eighth-graders start to have feelings for each other despite being total opposites.,7.7,"[{'id': 1630992, 'ime': 'Madeline Carroll'}, {'id': 2786608, 'ime': 'Callan McAuliffe'}, {'id': 360, 'ime': 'Rebecca De Mornay'}, {'id': 381, 'ime': 'Anthony Edwards'}]","['Comedy', 'Drama', 'Romance']"
8580274,Eurovision Song Contest: The Story of Fire Saga,2020,2020,2020,,86889,123,50,PG-13,"When aspiring musicians Lars and Sigrit are given the opportunity to represent their country at the world's biggest song competition, they finally have a chance to prove that any dream worth having is a dream worth fighting for.",6.5,"[{'id': 2071, 'ime': 'Will Ferrell'}, {'id': 1046097, 'ime': 'Rachel McAdams'}, {'id': 1405398, 'ime': 'Dan Stevens'}, {'id': 675409, 'ime': 'Mikael Persbrandt'}]","['Comedy', 'Music']"
364045,Zbiralec zivljenj,2004,2004,2004,32682342,86833,103,38,R,An FBI profiler is called in by French Canadian police to catch a serial killer who takes on the identity of each new victim.,6.2,"[{'id': 1401, 'ime': 'Angelina Jolie'}, {'id': 160, 'ime': 'Ethan Hawke'}, {'id': 662, 'ime': 'Kiefer Sutherland'}, {'id': 1687, 'ime': 'Gena Rowlands'}]","['Crime', 'Mystery', 'Thriller']"
285742,Bal smrti,2001,2001,2001,31252964,86816,111,69,R,"After a family tragedy, a racist prison guard re-examines his attitudes while falling in love with the African-American wife of the last prisoner he executed.",7.0,"[{'id': 671, 'ime': 'Billy Bob Thornton'}, {'id': 932, 'ime': 'Halle Berry'}, {'id': 801231, 'ime': 'Taylor Simpson'}, {'id': 1102991, 'ime': 'Gabrielle Witcher'}]","['Drama', 'Romance']"
1034331,Pravicni umor,2008,2008,2008,40081410,86786,101,36,R,Two veteran New York City detectives work on a case of serial executions of criminals who escaped justice.,6.0,"[{'id': 134, 'ime': 'Robert De Niro'}, {'id': 199, 'ime': 'Al Pacino'}, {'id': 1303, 'ime': 'Carla Gugino'}, {'id': 1265067, 'ime': '50 Cent'}]","['Crime', 'Drama', 'Mystery']"
270288,Izpovedi nevarnega uma,2002,2002,2002,16003576,86650,113,67,R,"An adaptation of the cult memoir of game show impresario Chuck Barris (Sam Rockwell), in which he purports to have been a C.I.A. hitman.",7.0,"[{'id': 5377, 'ime': 'Sam Rockwell'}, {'id': 106, 'ime': 'Drew Barrymore'}, {'id': 123, 'ime': 'George Clooney'}, {'id': 210, 'ime': 'Julia Roberts'}]","['Biography', 'Comedy', 'Crime']"
