film,oseba,vloga,mesto
3079768,3012604,I,4
3086442,5835039,I,1
3086442,5835038,I,2
3086442,1218360,I,3
3086442,3041988,I,4
3089630,9500254,I,1
3089630,7107447,I,2
3089630,1265802,I,3
3089630,8165603,I,4
3099498,519043,I,1
3099498,662981,I,2
3099498,5286,I,3
3099498,1270009,I,4
3100274,4778,I,1
3100274,2088803,I,2
3100274,1714,I,3
3100274,884,I,4
3104988,2090422,I,1
3104988,6525901,I,2
3104988,706,I,3
3104988,2110418,I,4
3107288,2652716,I,1
3107288,2765384,I,2
3107288,1263939,I,3
3107288,4583876,I,4
3110958,251986,I,1
3110958,749263,I,2
3110958,437,I,3
3110958,2002649,I,4
3111426,752407,I,1
3111426,5057169,I,2
3111426,321,I,3
3111426,3860305,I,4
3114390,1840556,I,1
3114390,5408751,I,2
3114390,782841,I,3
3114390,586528,I,4
3118452,6276713,I,1
3118452,4401508,I,2
3118452,4081721,I,3
3118452,2608927,I,4
3138782,1749449,I,1
3138782,1699371,I,2
3138782,120270,I,3
3138782,5545116,I,4
3140100,509263,I,1
3140100,267241,I,2
3140100,1561982,I,3
3140100,1399770,I,4
3148502,2138653,I,1
3148502,1633541,I,2
3148502,10354326,I,3
3148502,592795,I,4
3149038,2633535,I,1
3149038,1245863,I,2
3149038,1020089,I,3
3149038,550371,I,4
3152592,287182,I,1
3152592,242,I,2
3152592,5042,I,3
3152592,1752221,I,4
3152624,2154960,I,1
3152624,352778,I,2
3152624,488953,I,3
3152624,703800,I,4
3155320,932,I,1
3155320,3163952,I,2
3155320,3501146,I,3
3155320,1675091,I,4
3169706,631490,I,1
3169706,1767,I,2
3169706,922035,I,3
3169706,175916,I,4
3170832,488953,I,1
3170832,5016878,I,2
3170832,108703,I,3
3170832,187724,I,4
3171832,2389463,I,1
3171832,3586035,I,2
3171832,1669,I,3
3171832,1239499,I,4
3172532,2525790,I,1
3172532,2907,I,2
3172532,1325419,I,3
3172532,5221,I,4
3177316,3310211,I,1
3177316,2016685,I,2
3177316,3193675,I,3
3177316,3813339,I,4
3179568,3239803,I,1
3179568,1679669,I,2
3179568,5052065,I,3
3179568,4950,I,4
3181776,1385871,I,1
3181776,700856,I,2
3181776,151,I,3
3181776,546057,I,4
3183660,1519666,I,1
3183660,2239702,I,2
3183660,837223,I,3
3183660,283945,I,4
3186130,134072,I,1
3186130,70115,I,2
3186130,126260,I,3
3186130,143295,I,4
3195644,551,I,1
3195644,2640887,I,2
3195644,760151,I,3
3195644,1191481,I,4
3201640,671567,I,1
3201640,135221,I,2
3201640,6076321,I,3
3201640,6615896,I,4
3203528,855039,I,1
3203528,1588066,I,2
3203528,174403,I,3
3203528,4616554,I,4
3203606,186505,I,1
3203606,178,I,2
3203606,545,I,3
3203606,127373,I,4
3203616,1191,I,1
3203616,246686,I,2
3203616,114,I,3
3203616,541218,I,4
3205802,205626,I,1
3205802,113117,I,2
3205802,3924265,I,3
3205802,3813115,I,4
3216348,1173,I,1
3216348,396924,I,2
3216348,1503432,I,3
3216348,3458761,I,4
3224458,158,I,1
3224458,722629,I,2
3224458,177933,I,3
3224458,1635244,I,4
3225270,436778,I,1
3225270,4987686,I,2
3225270,2569233,I,3
3225270,6548466,I,4
3228420,1357218,I,1
3228420,2251731,I,2
3228420,3210828,I,3
3228420,1850967,I,4
3228774,1297015,I,1
3228774,668,I,2
3228774,2181128,I,3
3228774,3236159,I,4
3230454,287182,I,1
3230454,5064,I,2
3230454,1671147,I,3
3230454,1102891,I,4
3230854,1434871,I,1
3230854,1711829,I,2
3230854,4625680,I,3
3230854,13037,I,4
3247714,170,I,1
3247714,112,I,2
3247714,1518,I,3
3247714,4696880,I,4
3250026,2312345,I,1
3250026,1393354,I,2
3250026,1996829,I,3
3250026,121605,I,4
3253930,349522,I,1
3253930,1666855,I,2
3253930,7102804,I,3
3253930,6960420,I,4
3256226,4960279,I,1
3256226,1107001,I,2
3256226,396812,I,3
3256226,2092835,I,4
3262342,3150488,I,1
3262342,283492,I,2
3262342,7956813,I,3
3262342,567031,I,4
3276924,134,I,1
3276924,604742,I,2
3276924,1176985,I,3
3276924,98378,I,4
3280262,4743361,I,1
3280262,898571,I,2
3280262,374,I,3
3280262,1875040,I,4
3281548,1519680,I,1
3281548,914612,I,2
3281548,6073955,I,3
3281548,7340546,I,4
3289724,136797,I,1
3289724,1571804,I,2
3289724,641610,I,3
3289724,5775621,I,4
3289728,396558,I,1
3289728,829576,I,2
3289728,520224,I,3
3289728,493013,I,4
3289956,4051,I,1
3289956,386472,I,2
3289956,1166041,I,3
3289956,568385,I,4
3296908,164809,I,1
3296908,683253,I,2
3296908,1925239,I,3
3296908,2930503,I,4
3297330,160,I,1
3297330,5064,I,2
3297330,2368789,I,3
3297330,7322542,I,4
3300542,124930,I,1
3300542,1173,I,2
3300542,151,I,3
3300542,291,I,4
3300980,4440340,I,1
3300980,1667,I,2
3300980,4250048,I,3
3300980,3162723,I,4
3312830,323,I,1
3312830,172,I,2
3312830,1838,I,3
3312830,404,I,4
3315342,413168,I,1
3315342,1772,I,2
3315342,6748436,I,3
3315342,2933542,I,4
3316948,251986,I,1
3316948,829576,I,2
3316948,110168,I,3
3316948,491,I,4
3316960,194,I,1
3316960,285,I,2
3316960,829576,I,3
3316960,98378,I,4
3317234,2796745,I,1
3317234,2981082,I,2
3317234,2981935,I,3
3317234,1821410,I,4
3321300,3229685,I,1
3321300,278752,I,2
3321300,383,I,3
3321300,1183224,I,4
3322310,3645691,I,1
3322310,3725055,I,2
3322310,1888211,I,3
3322310,1670601,I,4
3322312,1214435,I,1
3322312,352,I,2
3322312,2832695,I,3
3322312,711805,I,4
3322314,1591496,I,1
3322314,1395855,I,2
3322314,744331,I,3
3322314,5569,I,4
3322364,226,I,1
3322364,285,I,2
3322364,983,I,3
3322364,1556,I,4
3322940,1782235,I,1
3322940,1834115,I,2
3322940,5569,I,3
3322940,24593,I,4
3335606,1954240,I,1
3335606,726262,I,2
3335606,352278,I,3
3335606,4750182,I,4
3337194,1366616,I,1
3337194,1175678,I,2
3337194,1883803,I,3
3337194,2555462,I,4
3339966,2608689,I,1
3339966,5105,I,2
3339966,4270695,I,3
3339966,1406,I,4
3348730,1432956,I,1
3348730,68551,I,2
3348730,719678,I,3
3348730,5557932,I,4
3352390,1486317,I,1
3352390,608440,I,2
3352390,1269733,I,3
3352390,2694584,I,4
3358020,3654365,I,1
3358020,1435774,I,2
3358020,1931870,I,3
3358020,4858403,I,4
3371366,242,I,1
3371366,164,I,2
3371366,241049,I,3
3371366,2652095,I,4
3381008,56187,I,1
3381008,835016,I,2
3381008,2313103,I,3
3381008,7534357,I,4
3385516,564215,I,1
3385516,1055413,I,2
3385516,2225369,I,3
3385516,396558,I,4
3387266,654648,I,1
3387266,683253,I,2
3387266,271657,I,3
3387266,202603,I,4
3387520,2292661,I,1
3387520,3585613,I,2
3387520,3513522,I,3
3387520,3641002,I,4
3387648,489010,I,1
3387648,708867,I,2
3387648,29391,I,3
3387648,1654820,I,4
3390572,1372788,I,1
3390572,7102,I,2
3390572,3601766,I,3
3390572,1946407,I,4
3393786,129,I,1
3393786,1130627,I,2
3393786,388038,I,3
3393786,460694,I,4
3397884,1289434,I,1
3397884,982,I,2
3397884,1125,I,3
3397884,1256532,I,4
3398228,4715,I,1
3398228,781238,I,2
3398228,1555340,I,3
3398228,666739,I,4
3410834,940362,I,1
3410834,3772243,I,2
3410834,1099,I,3
3410834,915208,I,4
3411444,1078479,I,1
3411444,571952,I,2
3411444,134072,I,3
3411444,5375420,I,4
3416532,6484968,I,1
3416532,244,I,2
3416532,428065,I,3
3416532,1527905,I,4
3416742,1318596,I,1
3416742,169806,I,2
3416742,1129962,I,3
3416742,1591353,I,4
3416744,781981,I,1
3416744,251986,I,2
3416744,1043,I,3
3416744,336701,I,4
3447364,3818286,I,1
3447364,2945270,I,2
3447364,4173131,I,3
3447364,7072115,I,4
3450900,190,I,1
3450900,915208,I,2
3450900,913822,I,3
3450900,7322503,I,4
3460252,168,I,1
3460252,621,I,2
3460252,492,I,3
3460252,324658,I,4
3462710,206257,I,1
3462710,1337,I,2
3462710,836176,I,3
3462710,6038328,I,4
3469046,136797,I,1
3469046,1325419,I,2
3469046,5295,I,3
3469046,1388927,I,4
3470600,190,I,1
3470600,702,I,2
3470600,532235,I,3
3470600,424060,I,4
3475734,2017943,I,1
3475734,195439,I,2
3475734,2222175,I,3
3475734,614877,I,4
3478962,1993,I,1
3478962,73384,I,2
3478962,308039,I,3
3478962,494066,I,4
3480822,424060,I,1
3480822,6073955,I,2
3480822,1092086,I,3
3480822,1838,I,4
3487382,344435,I,1
3487382,1004211,I,2
3487382,601376,I,3
3487382,1334507,I,4
3488710,330687,I,1
3488710,3114649,I,2
3488710,2968773,I,3
3488710,4487667,I,4
3489184,1790682,I,1
3489184,674782,I,2
3489184,355155,I,3
3489184,1918575,I,4
3495000,611552,I,1
3495000,3795810,I,2
3495000,6072243,I,3
3495000,8295124,I,4
3498820,262635,I,1
3498820,375,I,2
3498820,424060,I,3
3498820,1659221,I,4
3501632,1165110,I,1
3501632,1089991,I,2
3501632,949,I,3
3501632,749263,I,4
3502172,305558,I,1
3502172,3860305,I,2
3502172,4787,I,3
3502172,3231692,I,4
3502262,1787,I,1
3502262,484541,I,2
3502262,451,I,3
3502262,243231,I,4
3513548,3236159,I,1
3513548,5377,I,2
3513548,10263413,I,3
3513548,5573623,I,4
3514324,1175468,I,1
3514324,1897713,I,2
3514324,858776,I,3
3514324,2144240,I,4
3517870,785352,I,1
3517870,39327,I,2
3517870,1146857,I,3
3517870,1752714,I,4
3521126,290556,I,1
3521126,2002649,I,2
3521126,310966,I,3
3521126,736622,I,4
3521164,7635388,I,1
3521164,425005,I,2
3521164,1344302,I,3
3521164,607325,I,4
3522806,5458,I,1
3522806,4695,I,2
3522806,169,I,3
3522806,706,I,4
3526078,506405,I,1
3526078,1573,I,2
3526078,2391794,I,3
3526078,2251884,I,4
3530002,330687,I,1
3530002,736622,I,2
3530002,3255459,I,3
3530002,135221,I,4
3530232,1056659,I,1
3530232,443286,I,2
3530232,2175486,I,3
3530232,534115,I,4
3531824,731075,I,1
3531824,2002649,I,2
3531824,2007030,I,3
3531824,1851028,I,4
3532216,129,I,1
3532216,1727304,I,2
3532216,942792,I,3
3532216,687146,I,4
3544082,1648,I,1
3544082,183822,I,2
3544082,416524,I,3
3544082,920185,I,4
3544112,6916321,I,1
3544112,318821,I,2
3544112,448204,I,3
3544112,2930503,I,4
3547740,895759,I,1
3547740,1460782,I,2
3547740,255475,I,3
3547740,6303670,I,4
3549044,2394794,I,1
3549044,158626,I,2
3549044,2085100,I,3
3549044,5007768,I,4
3551096,1320827,I,1
3551096,2090422,I,2
3551096,6386589,I,3
3551096,5549251,I,4
3553442,275486,I,1
3553442,3053338,I,2
3553442,293509,I,3
3553442,547,I,4
3553976,1557,I,1
3553976,1126657,I,2
3553976,4705966,I,3
3553976,2399383,I,4
3560686,4536795,I,1
3560686,1187374,I,2
3560686,875434,I,3
3560686,627560,I,4
3567288,4609822,I,1
3567288,4590837,I,2
3567288,241759,I,3
3567288,574513,I,4
3569230,362766,I,1
3569230,115161,I,2
3569230,5473782,I,3
3569230,2167957,I,4
3576728,15382,I,1
3576728,574534,I,2
3576728,1942207,I,3
3576728,5272,I,4
3579018,5245722,I,1
3579018,2719825,I,2
3579018,880367,I,3
3579018,2228294,I,4
3605418,206,I,1
3605418,4448022,I,2
3605418,1869101,I,3
3605418,2746751,I,4
3606752,5562,I,1
3606752,2242399,I,2
3606752,177933,I,3
3606752,277213,I,4
3606756,5266,I,1
3606756,456,I,2
3606756,1102970,I,3
3606756,9133740,I,4
3606888,2008435,I,1
3606888,6872584,I,2
3606888,2055792,I,3
3606888,296219,I,4
3612126,923105,I,1
3612126,1770380,I,2
3612126,113357,I,3
3612126,8624879,I,4
3612616,234237,I,1
3612616,4608165,I,2
3612616,167501,I,3
3612616,399088,I,4
3622110,755267,I,1
3622110,2377903,I,2
3622110,616960,I,3
3622110,602941,I,4
3622120,2707511,I,1
3622120,4440305,I,2
3622120,3738320,I,3
3622120,4656381,I,4
3622592,1822659,I,1
3622592,5353321,I,2
3622592,3641002,I,3
3622592,6819854,I,4
3623726,658,I,1
3623726,177,I,2
3623726,336701,I,3
3623726,1659221,I,4
3631112,1289434,I,1
3631112,2247245,I,2
3631112,272581,I,3
3631112,857620,I,4
3636060,2636108,I,1
3636060,1870434,I,2
3636060,4958046,I,3
3636060,249622,I,4
3640424,93,I,1
3640424,182839,I,2
3640424,364813,I,3
3640424,1081121,I,4
3646462,11823172,I,1
3646462,1763577,I,2
3646462,1869675,I,3
3646462,2443020,I,4
3647998,362766,I,1
3647998,371342,I,2
3647998,596,I,3
3647998,2772105,I,4
3654796,4175221,I,1
3654796,243233,I,2
3654796,3034178,I,3
3654796,1747551,I,4
3659388,354,I,1
3659388,1567113,I,2
3659388,1325419,I,3
3659388,544718,I,4
3661210,1659547,I,1
3661210,146,I,2
3661210,4141252,I,3
3661210,1926865,I,4
3671542,1507708,I,1
3671542,3512758,I,2
3671542,8036975,I,3
3671542,2412545,I,4
3671754,2899002,I,1
3671754,2139257,I,2
3671754,2704055,I,3
3671754,1759786,I,4
3678782,3315894,I,1
3678782,1596350,I,2
3678782,4417069,I,3
3678782,4806622,I,4
3678938,3315894,I,1
3678938,1017633,I,2
3678938,709359,I,3
3678938,3983956,I,4
3682448,158,I,1
3682448,753314,I,2
3682448,257,I,3
3682448,752407,I,4
3691740,753314,I,1
3691740,6982717,I,2
3691740,934362,I,3
3691740,1318596,I,4
3697626,1310525,I,1
3697626,2437361,I,2
3697626,3362169,I,3
3697626,3083982,I,4
3697842,170306,I,1
3697842,4456022,I,2
3697842,7575542,I,3
3697842,3858989,I,4
3702996,1065929,I,1
3702996,3436464,I,2
3702996,378932,I,3
3702996,726257,I,4
3704050,1626,I,1
3704050,731323,I,2
3704050,807288,I,3
3704050,1445,I,4
3704700,1631269,I,1
3704700,3287038,I,2
3704700,35514,I,3
3704700,5251,I,4
3707106,93,I,1
3707106,1401,I,2
3707106,491259,I,3
3707106,693799,I,4
3713166,2054764,I,1
3713166,4026000,I,2
3713166,1237541,I,3
3713166,2645189,I,4
3714720,1663205,I,1
3714720,206359,I,2
3714720,420955,I,3
3714720,447695,I,4
3716530,1376,I,1
3716530,480850,I,2
3716530,175931,I,3
3716530,75650,I,4
3717252,295,I,1
3717252,3772243,I,2
3717252,580014,I,3
3717252,3091498,I,4
3717490,4223882,I,1
3717490,4305463,I,2
3717490,5518972,I,3
3717490,3485108,I,4
3717532,847594,I,1
3717532,1679934,I,2
3717532,1101677,I,3
3717532,1468944,I,4
3721964,249291,I,1
3721964,234,I,2
3721964,654648,I,3
3721964,628601,I,4
3729920,564215,I,1
3729920,1567113,I,2
3729920,205626,I,3
3729920,352778,I,4
3731562,1089991,I,1
3731562,168,I,2
3731562,488953,I,3
3731562,604,I,4
3741700,151419,I,1
3741700,267812,I,2
3741700,5611121,I,3
3741700,913822,I,4
3742284,3087728,I,1
3742284,2161624,I,2
3742284,1069587,I,3
3742284,622732,I,4
3742982,6160361,I,1
3742982,4581108,I,2
3742982,6233871,I,3
3742982,3706443,I,4
3743822,225332,I,1
3743822,226817,I,2
3743822,193295,I,3
3743822,1952,I,4
3747572,338292,I,1
3747572,668854,I,2
3747572,1632403,I,3
3747572,14735,I,4
3748172,1303,I,1
3748172,339304,I,2
3748172,5988570,I,3
3748172,835393,I,4
3748440,2024927,I,1
3748440,1794688,I,2
3748440,1682303,I,3
3748440,2491557,I,4
3748528,428065,I,1
3748528,526019,I,2
3748528,876138,I,3
3748528,947447,I,4
3754940,201857,I,1
3754940,194572,I,2
3754940,285135,I,3
3754940,7707341,I,4
3758172,705356,I,1
3758172,470981,I,2
3758172,3887625,I,3
3758172,6567671,I,4
3759416,136789,I,1
3759416,222088,I,2
3759416,480850,I,3
3759416,1594248,I,4
3760922,889522,I,1
3760922,179173,I,2
3760922,176073,I,3
3760922,443577,I,4
3766354,243,I,1
3766354,50959,I,2
3766354,5480894,I,3
3766354,4730,I,4
3766376,1144419,I,1
3766376,324658,I,2
3766376,2715338,I,3
3766376,2415436,I,4
3766394,398,I,1
3766394,339011,I,2
3766394,2033,I,3
3766394,1018488,I,4
3767372,2138653,I,1
3767372,821,I,2
3767372,451234,I,3
3767372,154139,I,4
3774114,330687,I,1
3774114,940362,I,2
3774114,502425,I,3
3774114,704270,I,4
3774466,620,I,1
3774466,1822659,I,2
3774466,731075,I,3
3774466,798971,I,4
3774694,7312806,I,1
3774694,3194762,I,2
3774694,7312807,I,3
3774694,7476955,I,4
3778644,2403277,I,1
3778644,437,I,2
3778644,3592338,I,3
3778644,2255973,I,4
3783958,331516,I,1
3783958,1297015,I,2
3783958,1679669,I,3
3783958,799777,I,4
3792960,6497349,I,1
3792960,688143,I,2
3792960,366,I,3
3792960,1460782,I,4
3793788,960912,I,1
3793788,3603758,I,2
3793788,1204858,I,3
3793788,132257,I,4
3794354,2355635,I,1
3794354,5188,I,2
3794354,120,I,3
3794354,1754366,I,4
3797512,1325419,I,1
3797512,1754239,I,2
3797512,1946193,I,3
3797512,915458,I,4
3799232,1428821,I,1
3799232,8624059,I,2
3799232,1525807,I,3
3799232,9833473,I,4
3799372,3920288,I,1
3799372,4101208,I,2
3799372,2698115,I,3
3799372,502671,I,4
3799694,128,I,1
3799694,331516,I,2
3799694,3886028,I,3
3799694,93589,I,4
3801314,897201,I,1
3801314,3606487,I,2
3801314,1778703,I,3
3801314,1421628,I,4
3802576,474774,I,1
3802576,3289096,I,2
3802576,6763,I,3
3802576,2596365,I,4
3813310,102,I,1
3813310,6627667,I,2
3813310,4881741,I,3
3813310,924154,I,4
3824458,6702770,I,1
3824458,4924757,I,2
3824458,1199489,I,3
3824458,1551040,I,4
3825638,1525221,I,1
3825638,2356421,I,2
3825638,2337337,I,3
3825638,471406,I,4
3829266,2933542,I,1
3829266,5218990,I,2
3829266,5016878,I,3
3829266,1221047,I,4
3829920,982,I,1
3829920,1886602,I,2
3829920,313,I,3
3829920,124,I,4
3830558,4491241,I,1
3830558,3657218,I,2
3830558,750353,I,3
3830558,101400,I,4
3833480,2207222,I,1
3833480,2655177,I,2
3833480,89217,I,3
3833480,4477836,I,4
3835080,532,I,1
3835080,104114,I,2
3835080,680489,I,3
3835080,600667,I,4
3836512,1667364,I,1
3836512,2791093,I,2
3836512,894627,I,3
3836512,3135063,I,4
3837246,1101677,I,1
3837246,3329362,I,2
3837246,1215197,I,3
3837246,160049,I,4
3838992,6675440,I,1
3838992,808410,I,2
3838992,136,I,3
3838992,111013,I,4
3846674,7093076,I,1
3846674,3170207,I,2
3846674,663546,I,3
3846674,8264172,I,4
3848892,474774,I,1
3848892,219939,I,2
3848892,2281292,I,3
3848892,3966456,I,4
3850214,4271336,I,1
3850214,1727825,I,2
3850214,4169922,I,3
3850214,253708,I,4
3850590,4395,I,1
3850590,1057,I,2
3850590,462712,I,3
3850590,2798112,I,4
3861390,268199,I,1
3861390,474,I,2
3861390,362,I,3
3861390,1200692,I,4
3863552,6795,I,1
3863552,7372970,I,2
3863552,1596350,I,3
3863552,4626,I,4
3864056,4625502,I,1
3864056,5052065,I,2
3864056,173,I,3
3864056,942482,I,4
3868848,6228730,I,1
3868848,5014111,I,2
3868848,3172325,I,3
3868848,724757,I,4
3874544,285,I,1
3874544,114,I,2
3874544,453994,I,3
3874544,1435,I,4
3877200,1409,I,1
3877200,384826,I,2
3877200,626362,I,3
3877200,640323,I,4
3882082,1659348,I,1
3882082,1140344,I,2
3882082,3609439,I,3
3882082,636235,I,4
3890160,5052065,I,1
3890160,1256532,I,2
3890160,358316,I,3
3890160,2555462,I,4
3892172,5057169,I,1
3892172,4936,I,2
3892172,9286880,I,3
3892172,9583795,I,4
3895150,5137121,I,1
3895150,5190250,I,2
3895150,4785118,I,3
3895150,4986657,I,4
3896198,695435,I,1
3896198,757855,I,2
3896198,1176985,I,3
3896198,4874,I,4
3901826,4740113,I,1
3901826,6154971,I,2
3901826,6225541,I,3
3901826,755499,I,4
3907584,1102577,I,1
3907584,6819854,I,2
3907584,3381295,I,3
3907584,641290,I,4
3908142,6231136,I,1
3908142,661651,I,2
3908142,3731645,I,3
3908142,1323275,I,4
3920596,702,I,1
3920596,173,I,2
3920596,940362,I,3
3920596,2368789,I,4
3922818,198,I,1
3922818,2633535,I,2
3922818,1303,I,3
3922818,1429380,I,4
3949660,1083271,I,1
3949660,4715,I,2
3949660,1347153,I,3
3949660,1473,I,4
3967856,842770,I,1
3967856,200452,I,2
3967856,3673821,I,3
3967856,350453,I,4
3986586,121026,I,1
3986586,842332,I,2
3986586,53347,I,3
3986586,5837781,I,4
4003440,369,I,1
4003440,4486,I,2
4003440,235,I,3
4003440,266441,I,4
4005402,914612,I,1
4005402,117709,I,2
4005402,638824,I,3
4005402,137028,I,4
4009278,191412,I,1
4009278,3605836,I,2
4009278,4477836,I,3
4009278,3977251,I,4
4009460,131647,I,1
4009460,229544,I,2
4009460,725811,I,3
4009460,3955339,I,4
4016454,2552034,I,1
4016454,500200,I,2
4016454,362873,I,3
4016454,2692146,I,4
4016934,1195119,I,1
4016934,1978402,I,2
4016934,2437361,I,3
4016934,600668,I,4
4030600,808022,I,1
4030600,1620741,I,2
4030600,6463103,I,3
4030600,873998,I,4
4034228,729,I,1
4034228,931329,I,2
4034228,151419,I,3
4034228,2348627,I,4
4034354,200452,I,1
4034354,705356,I,2
4034354,935541,I,3
4034354,7708571,I,4
4052882,515116,I,1
4052882,1049982,I,2
4052882,8395137,I,3
4052882,8238078,I,4
4052886,255124,I,1
4052886,314514,I,2
4052886,1204760,I,3
4052886,940851,I,4
4062536,947338,I,1
4062536,1782299,I,2
4062536,790057,I,3
4062536,1772,I,4
4068576,4957233,I,1
4068576,11583458,I,2
4068576,8849491,I,3
4068576,11583457,I,4
4073790,3964350,I,1
4073790,601553,I,2
4073790,925966,I,3
4073790,6170168,I,4
4080728,489858,I,1
4080728,2560232,I,2
4080728,1480656,I,3
4080728,4206052,I,4
4080956,3771184,I,1
4080956,8982449,I,2
4080956,3307918,I,3
4080956,8982446,I,4
4082068,7316147,I,1
4082068,7316148,I,2
4082068,7316149,I,3
4082068,1196219,I,4
4082744,188871,I,1
4082744,429363,I,2
4082744,830556,I,3
4082744,394531,I,4
4094724,342029,I,1
4094724,593310,I,2
4094724,932112,I,3
4094724,1928515,I,4
4116284,4715,I,1
4116284,148418,I,2
4116284,206257,I,3
4116284,146,I,4
4120176,1376,I,1
4120176,545838,I,2
4120176,1007411,I,3
4120176,778568,I,4
4131496,611932,I,1
4131496,124930,I,2
4131496,4104849,I,3
4131496,507207,I,4
4136084,658,I,1
4136084,424,I,2
4136084,374865,I,3
4136084,272581,I,4
4139588,586568,I,1
4139588,1227814,I,2
4139588,935395,I,3
4139588,6699375,I,4
4154664,488953,I,1
4154664,168,I,2
4154664,578853,I,3
4154664,179,I,4
4154756,375,I,1
4154756,1165110,I,2
4154756,749263,I,3
4154756,262635,I,4
4154796,375,I,1
4154796,262635,I,2
4154796,749263,I,3
4154796,1165110,I,4
4154858,609845,I,1
4154858,2100657,I,2
4154858,504962,I,3
4154858,2726710,I,4
4156586,4853598,I,1
4156586,6277581,I,2
4156586,6905588,I,3
4156586,788918,I,4
4157728,331577,I,1
4157728,4157570,I,2
4157728,347423,I,3
4157728,7961340,I,4
4158110,1785339,I,1
4158110,225,I,2
4158110,3361199,I,3
4158110,909412,I,4
4163020,105,I,1
4163020,4410693,I,2
4163020,7043418,I,3
4163020,930226,I,4
4172430,1024677,I,1
4172430,1032567,I,2
4172430,197647,I,3
4172430,219292,I,4
4178092,867,I,1
4178092,356017,I,2
4178092,249291,I,3
4178092,2798112,I,4
4179452,4101853,I,1
4179452,6999212,I,2
4179452,4538500,I,3
4179452,6351089,I,4
4181052,315041,I,1
4181052,51509,I,2
4181052,267812,I,3
4181052,531808,I,4
4189022,132257,I,1
4189022,763631,I,2
4189022,1632536,I,3
4189022,5128,I,4
4192740,1249031,I,1
4192740,1763577,I,2
4192740,2985917,I,3
4192740,1444929,I,4
4193394,503567,I,1
4193394,300589,I,2
4193394,1787532,I,3
4193394,154187,I,4
4195278,5561251,I,1
4195278,4245240,I,2
4195278,1892960,I,3
4195278,4873935,I,4
4202274,6915712,I,1
4202274,7235880,I,2
4202274,7662000,I,3
4202274,7661933,I,4
4209788,1567113,I,1
4209788,252961,I,2
4209788,126,I,3
4209788,148418,I,4
4218572,205626,I,1
4218572,735442,I,2
4218572,4456120,I,3
4218696,1093951,I,1
4218696,1078479,I,2
4218696,1821298,I,3
4225622,6237346,I,1
4225622,3034977,I,2
4225622,2064412,I,3
4225622,2443438,I,4
4226388,4663937,I,1
4226388,1035643,I,2
4226388,4453291,I,3
4226388,2916919,I,4
4236770,126,I,1
4236770,2093766,I,2
4236770,717709,I,3
4236770,4747,I,4
4244162,71847,I,1
4244162,5478,I,2
4244162,798,I,3
4244162,4134149,I,4
4257926,4950,I,1
4257926,4814017,I,2
4257926,376540,I,3
4257926,3276835,I,4
4262980,4056296,I,1
4262980,847570,I,2
4262980,1595000,I,3
4262980,652592,I,4
4266076,509264,I,1
4266076,267042,I,2
4266076,491777,I,3
4266076,3335498,I,4
4267026,4420373,I,1
4267026,4523179,I,2
4267026,3596336,I,3
4267026,1678610,I,4
4270492,316079,I,1
4270492,507073,I,2
4270492,1745019,I,3
4270492,182345,I,4
4270516,5499,I,1
4270516,3400186,I,2
4270516,1315,I,3
4270516,339460,I,4
4272866,945131,I,1
4272866,594497,I,2
4272866,2202409,I,3
4272866,5620173,I,4
4276618,121895,I,1
4276618,334441,I,2
4276618,4523680,I,3
