id,naslov,leto-zacetek,leto-konec,dolzina,leto,ocena,metascore,glasovi,zasluzek,oznaka,opis
3825638,Im Labyrinth des Schweigens,2014,2014,124,2014,7.3,62,12752,794123,R,A story that exposes the conspiracy of prominent German institutions and government branches to cover up the crimes of Nazis during World War II.
3829266,The Predator,2018,2018,107,2018,5.3,48,123411,51024708,R,"When a young boy accidentally triggers the universe's most lethal hunters' return to Earth, only a ragtag crew of ex-soldiers and a disgruntled scientist can prevent the end of the human race."
3829920,Samo za pogumne,2017,2017,134,2017,7.6,72,64174,18340051,PG-13,"Based on the true story of the Granite Mountain Hotshots, a group of elite firefighters who risk everything to protect a town from a historic wildfire."
3830558,Versailles,2015,2018,52,2015–2018,7.9,,15369,,,"In 1667, 28-year-old all-powerful king of France, Louis XIV, decides to build the greatest palace in the world - Versailles. But drained budget, affairs and political intrigues complicate things."
3833480,The Outpost,2019,2019,123,2019,6.8,71,28868,,R,A small team of U.S. soldiers battle against hundreds of Taliban fighters in Afghanistan.
3835080,31,2016,2016,102,2016,5.1,35,19847,779820,R,"Five carnival workers are kidnapped and held hostage in an abandoned, hellish compound where they are forced to participate in a violent game, the goal of which is to survive twelve hours against a gang of sadistic clowns."
3836512,Ratter,2015,2015,80,2015,5.1,,13121,,R,A young graduate student is tormented by a stalker who hacks into her electronic devices and monitors her every move.
3837246,Ansatsu kyôshitsu,2013,2016,23,2013–2016,8.0,,11932,,,"A powerful creature claims that within a year, Earth will be destroyed by him, but he offers mankind a chance by becoming a homeroom teacher where he teaches his students about how to kill him. An assassination classroom begins."
3838992,Yoga Hosers,2016,2016,88,2016,4.3,23,13327,,PG-13,Two teenage yoga enthusiasts must do battle with an evil presence that is threatening to rise from its underground lair and endanger their major party plans.
3846674,To All the Boys I've Loved Before,2018,2018,99,2018,7.1,64,97812,,,A teenage girl's secret love letters are exposed and wreak havoc on her love life.
3848892,Baby,2015,2015,159,2015,8.0,,55729,,,"An elite counter-intelligence unit learns of a plot, masterminded by a maniacal madman. With the clock ticking, it's up to them to track the terrorists' international tentacles and prevent them from striking at the heart of India."
3850214,Dope,2015,2015,103,2015,7.2,72,83045,17474107,R,"Life changes for Malcolm, a geek who's surviving life in a tough neighborhood, after a chance invitation to an underground party leads him and his friends into a Los Angeles adventure."
3850590,Krampus,2015,2015,98,2015,6.2,49,67177,42592530,PG-13,A boy who has a bad Christmas accidentally summons a festive demon to his family home.
3861390,Sloncek Dumbo,2019,2019,112,2019,6.3,51,71318,114766307,PG,"A young elephant, whose oversized ears enable him to fly, helps save a struggling circus, but when the circus plans a new venture, Dumbo and his friends discover dark secrets beneath its shiny veneer."
3863552,Bajrangi Bhaijaan,2015,2015,163,2015,8.0,,81336,8178001,,An Indian man with a magnanimous heart takes a young mute Pakistani girl back to her homeland to reunite her with her family.
3864056,The Goldfinch,2019,2019,149,2019,6.4,40,20347,5332621,R,"A boy in New York is taken in by a wealthy family after his mother is killed in a bombing at the Metropolitan Museum of Art. In a rush of panic, he steals 'The Goldfinch', a painting that eventually draws him into a world of crime."
3868848,Stitchers,2015,2017,60,2015–2017,6.9,,11915,,,"A young woman is recruited into a secret government agency to be ""stitched"" into the minds of the recently deceased, using their memories to investigate murders."
3874544,Mali šef,2017,2017,97,2017,6.3,50,118202,175003033,PG,"A suit-wearing, briefcase-carrying baby pairs up with his 7-year old brother to stop the dastardly plot of the CEO of Puppy Co."
3877200,The Missing,2014,2016,60,2014–2016,8.2,,24234,,,Tony and Emily Hughes' vacation turns into a nightmare when their 5-year-old son Oliver disappears from a large celebrating crowd in Northern France.
3882082,The Boy,2016,2016,97,2016,6.0,42,86331,35819556,PG-13,"An American nanny is shocked that her new English family's boy is actually a life-sized doll. After she violates a list of strict rules, disturbing events make her believe that the doll is really alive."
3890160,Voznik,2017,2017,113,2017,7.6,86,483543,107825862,R,"After being coerced into working for a crime boss, a young getaway driver finds himself taking part in a heist doomed to fail."
3892172,Leave No Trace,2018,2018,109,2018,7.2,88,55791,6046104,PG,"A father and his thirteen-year-old daughter are living an ideal existence in a vast urban park in Portland, Oregon when a small mistake derails their lives forever."
3895150,Shigatsu wa kimi no uso,2014,2015,23,2014–2015,8.6,,23110,,,A piano prodigy who lost his ability to play after suffering a traumatic event in his childhood is forced back into the spotlight by an eccentric girl with a secret of her own.
3896198,Varuhi galaksije 2,2017,2017,136,2017,7.6,67,616887,389813101,PG-13,"The Guardians struggle to keep together as a team while dealing with their personal family issues, notably Star-Lord's encounter with his father the ambitious celestial being Ego."
3901826,The Breadwinner,2017,2017,94,2017,7.7,78,23704,312381,PG-13,"In 2001, Afghanistan is under the control of the Taliban. When her father is captured, a determined young girl disguises herself as a boy in order to provide for her family."
3907584,All the Bright Places,2020,2020,107,2020,6.5,61,26253,,,"The story of Violet and Theodore, who meet and change each other's lives forever. As they struggle with the emotional and physical scars of their past, they discover that even the smallest places and moments can mean something."
3908142,The Love Witch,2016,2016,120,2016,6.2,82,14975,228894,,"A modern-day witch uses spells and magic to get men to fall in love with her, with deadly consequences."
3920596,Big Little Lies,2017,2019,60,2017–2019,8.5,,176166,,,"The apparently perfect lives of upper-class mothers, at a prestigious elementary school, unravel to the point of murder when a single-mother moves to their quaint Californian beach town."
3922818,Vesolje med nama,2017,2017,120,2017,6.4,33,51034,7885294,PG-13,"The first human born on Mars travels to Earth for the first time, experiencing the wonders of the planet through fresh eyes. He embarks on an adventure with a street-smart girl to discover how he came to be."
3949660,Ninja želve: iz senc,2016,2016,112,2016,6.0,40,88694,82051601,PG-13,"The Turtles get into another battle with their enemy the Shredder, who has acquired new allies: the mutant thugs Bebop and Rocksteady and the alien being Krang."
3967856,Okja,2017,2017,120,2017,7.3,75,113800,,,"A young girl risks everything to prevent a powerful, multinational company from kidnapping her best friend - a fascinating beast named Okja."
3986586,Fuller House,2016,2020,30,2016–2020,6.7,,26114,,,"In a continuation of Full House (1987), D.J. Fuller is a mother of three young boys and is a recent widow. D.J.'s sister Stephanie, her best friend Kimmy and Kimmy's teenage daughter all move in to help raise her sons. The house is now a lot fuller."
4003440,The House That Jack Built,2018,2018,152,2018,6.8,42,67209,87008,R,"The story follows Jack, a highly intelligent serial killer, over the course of twelve years, and depicts the murders that really develop his inner madman."
4005402,Kolonija,2015,2015,110,2015,7.1,33,50425,,R,"A young woman's desperate search for her abducted boyfriend draws her into the infamous Colonia Dignidad, a sect nobody has ever escaped from."
4009278,Shut In,2015,2015,90,2015,5.7,39,12499,,R,"Anna suffers from agoraphobia so crippling that when a trio of criminals break into her house, she cannot bring herself to flee. But what the intruders don't realize is that agoraphobia is not her only problem."
4009460,Saving Christmas,2014,2014,79,2014,1.4,18,15589,2783970,PG,"His annual Christmas party faltering thanks to his cynical brother-in-law, former Growing Pains star Kirk Cameron attempts to save the day by showing him that Jesus Christ remains a crucial component of the over-commercialized holiday.."
4016454,Supergirl,2015,2021,43,2015–2021,6.2,,118320,,,The adventures of Superman's cousin in her own superhero career.
4016934,Služkinja,2016,2016,145,2016,8.1,84,130019,2006788,,"A woman is hired as a handmaiden to a Japanese heiress, but secretly she is involved in a plot to defraud her."
4030600,The Bye Bye Man,2017,2017,96,2017,4.2,37,23176,22377458,PG-13,Three friends stumble upon the horrific origins of a mysterious figure they discover is the root cause of the evil behind unspeakable acts.
4034228,Manchester by the Sea,2016,2016,137,2016,7.8,96,263626,47695120,R,A depressed uncle is asked to take care of his teenage nephew after the boy's father dies.
4034354,Swiss Army Man,2016,2016,97,2016,7.0,64,111793,4208879,R,"A hopeless man stranded on a deserted island befriends a dead body, and together they go on a surreal journey to get home."
4052882,Nevarnost iz globine,2016,2016,86,2016,6.3,59,127125,55124043,PG-13,"A mere 200 yards from shore, surfer Nancy is attacked by a great white shark, with her short journey to safety becoming the ultimate contest of wills."
4052886,Lucifer,2016,2021,42,2016–2021,8.1,,292863,,,Lucifer Morningstar has decided he's had enough of being the dutiful servant in Hell and decides to spend some time on Earth to better understand humanity. He settles in Los Angeles - the City of Angels.
4062536,Zelena soba,2015,2015,95,2015,7.0,79,115386,3219029,R,A punk rock band is forced to fight for survival after witnessing a murder at a neo-Nazi skinhead bar.
4068576,The Nightingale,2018,2018,136,2018,7.3,77,25744,392573,R,"Set in 1825, Clare, a young Irish convict woman, chases a British officer through the rugged Tasmanian wilderness, bent on revenge for a terrible act of violence he committed against her family. On the way she enlists the services of an Aboriginal tracker named Billy, who is also marked by trauma from his own violence-filled past."
4073790,The Darkest Minds,2018,2018,104,2018,5.7,39,30774,12695691,PG-13,"Imprisoned by an adult world that now fears everyone under 18, a group of teens form a resistance group to fight back and reclaim control of their future."
4080728,En man som heter Ove,2015,2015,116,2015,7.7,70,51281,3358518,PG-13,"Ove, an ill-tempered, isolated retiree who spends his days enforcing block association rules and visiting his wife's grave, has finally given up on life just as an unlikely friendship develops with his boisterous new neighbors."
4080956,A Prayer Before Dawn,2017,2017,116,2017,6.9,76,22333,,R,The true story of an English boxer incarcerated in one of Thailand's most notorious prisons as he fights in Muay Thai tournaments to earn his freedom.
4082068,Dheepan,2015,2015,115,2015,7.2,76,15333,247597,R,Dheepan is a Sri Lankan Tamil warrior who flees to France and ends up working as a caretaker outside Paris.
